year,kind,system,page_number,chapter_code,chapter_name,class_code,amount_czk
2026,exp,exp_druhove,27,335,Ministerstvo zdravotnictví,536,5746200
2026,exp,exp_druhove,27,336,Ministerstvo spravedlnosti,517,430743882
2026,exp,exp_druhove,27,336,Ministerstvo spravedlnosti,518,26000
2026,exp,exp_druhove,27,336,Ministerstvo spravedlnosti,519,2316809752
2026,exp,exp_druhove,27,336,Ministerstvo spravedlnosti,522,7900000
2026,exp,exp_druhove,27,336,Ministerstvo spravedlnosti,533,602192470
2026,exp,exp_druhove,27,336,Ministerstvo spravedlnosti,534,230543064
2026,exp,exp_druhove,27,336,Ministerstvo spravedlnosti,536,6420881
2026,exp,exp_druhove,27,343,Úřad pro ochranu osobních údajů,517,3036000
2026,exp,exp_druhove,27,343,Úřad pro ochranu osobních údajů,519,2045000
2026,exp,exp_druhove,27,343,Úřad pro ochranu osobních údajů,534,825773
2026,exp,exp_druhove,27,343,Úřad pro ochranu osobních údajů,536,17940
2026,exp,exp_druhove,27,344,Úřad průmyslového vlastnictví,517,8000000
2026,exp,exp_druhove,27,344,Úřad průmyslového vlastnictví,519,1200000
2026,exp,exp_druhove,27,344,Úřad průmyslového vlastnictví,534,1348601
2026,exp,exp_druhove,27,344,Úřad průmyslového vlastnictví,536,50000
2026,exp,exp_druhove,27,345,Český statistický úřad,517,15873420
2026,exp,exp_druhove,27,345,Český statistický úřad,519,2535000
2026,exp,exp_druhove,27,345,Český statistický úřad,534,7291612
2026,exp,exp_druhove,27,345,Český statistický úřad,536,151000
2026,exp,exp_druhove,27,346,Český úřad zeměměřický a katastrální,517,34918700
2026,exp,exp_druhove,27,346,Český úřad zeměměřický a katastrální,519,282000
2026,exp,exp_druhove,27,346,Český úřad zeměměřický a katastrální,533,13032124
2026,exp,exp_druhove,27,346,Český úřad zeměměřický a katastrální,534,26189720
2026,exp,exp_druhove,27,346,Český úřad zeměměřický a katastrální,536,471500
2026,exp,exp_druhove,27,348,Český báňský úřad,517,3435000
2026,exp,exp_druhove,27,348,Český báňský úřad,518,5893
2026,exp,exp_druhove,27,348,Český báňský úřad,519,260150
2026,exp,exp_druhove,27,348,Český báňský úřad,534,1353142
2026,exp,exp_druhove,27,348,Český báňský úřad,536,42400
2026,exp,exp_druhove,27,349,Energetický regulační úřad,517,8850000
2026,exp,exp_druhove,27,349,Energetický regulační úřad,518,1000
2026,exp,exp_druhove,27,349,Energetický regulační úřad,519,3151000
2026,exp,exp_druhove,27,349,Energetický regulační úřad,534,2055324
2026,exp,exp_druhove,27,349,Energetický regulační úřad,536,86000
2026,exp,exp_druhove,27,353,Úřad pro ochranu hospodářské soutěže,517,9212500
2026,exp,exp_druhove,27,353,Úřad pro ochranu hospodářské soutěže,519,2730000
2026,exp,exp_druhove,27,353,Úřad pro ochranu hospodářské soutěže,534,1836840
2026,exp,exp_druhove,27,353,Úřad pro ochranu hospodářské soutěže,536,85000
2026,exp,exp_druhove,27,355,Ústav pro studium totalitních režimů,517,3047441
2026,exp,exp_druhove,27,355,Ústav pro studium totalitních režimů,534,1286586
2026,exp,exp_druhove,27,355,Ústav pro studium totalitních režimů,536,13500
2026,exp,exp_druhove,27,358,Ústavní soud,517,2621441
2026,exp,exp_druhove,27,358,Ústavní soud,519,8249600
2026,exp,exp_druhove,27,358,Ústavní soud,534,1425566
2026,exp,exp_druhove,27,358,Ústavní soud,536,216000
2026,exp,exp_druhove,27,359,Úřad Národní rozpočtové rady,517,292561
2026,exp,exp_druhove,27,359,Úřad Národní rozpočtové rady,519,1011600
2026,exp,exp_druhove,27,359,Úřad Národní rozpočtové rady,534,87431
2026,exp,exp_druhove,27,359,Úřad Národní rozpočtové rady,536,6000
2026,exp,exp_druhove,27,361,Akademie věd České republiky,517,7000000
2026,exp,exp_druhove,27,361,Akademie věd České republiky,519,2800000
2026,exp,exp_druhove,27,361,Akademie věd České republiky,522,16900000
2026,exp,exp_druhove,27,361,Akademie věd České republiky,533,6379545254
2026,exp,exp_druhove,27,361,Akademie věd České republiky,534,496248
2026,exp,exp_druhove,27,361,Akademie věd České republiky,536,20000
2026,exp,exp_druhove,27,362,Národní sportovní agentura,517,3400000
2026,exp,exp_druhove,27,362,Národní sportovní agentura,518,480000
2026,exp,exp_druhove,27,362,Národní sportovní agentura,519,2465000
2026,exp,exp_druhove,27,362,Národní sportovní agentura,522,6494946899
2026,exp,exp_druhove,27,362,Národní sportovní agentura,533,21961584
2026,exp,exp_druhove,27,362,Národní sportovní agentura,534,528704
2026,exp,exp_druhove,27,362,Národní sportovní agentura,536,365000
2026,exp,exp_druhove,27,364,Digitální a informační agentura,517,6300000
2026,exp,exp_druhove,27,364,Digitální a informační agentura,518,120000
2026,exp,exp_druhove,27,364,Digitální a informační agentura,519,250000
2026,exp,exp_druhove,27,364,Digitální a informační agentura,533,155625677
2026,exp,exp_druhove,27,364,Digitální a informační agentura,534,2085185
2026,exp,exp_druhove,27,364,Digitální a informační agentura,536,50000
2026,exp,exp_druhove,27,371,Úřad pro dohled nad hospodařením polit. stran a polit. hnutí,517,44000
2026,exp,exp_druhove,27,371,Úřad pro dohled nad hospodařením polit. stran a polit. hnutí,519,6000
2026,exp,exp_druhove,27,371,Úřad pro dohled nad hospodařením polit. stran a polit. hnutí,534,236144
2026,exp,exp_druhove,27,371,Úřad pro dohled nad hospodařením polit. stran a polit. hnutí,536,10000
2026,exp,exp_druhove,27,372,Rada pro rozhlasové a televizní vysílání,517,1676000
2026,exp,exp_druhove,27,372,Rada pro rozhlasové a televizní vysílání,519,3000
2026,exp,exp_druhove,27,372,Rada pro rozhlasové a televizní vysílání,534,297399
2026,exp,exp_druhove,27,372,Rada pro rozhlasové a televizní vysílání,536,3000
2026,exp,exp_druhove,27,374,Správa státních hmotných rezerv,517,33205000
2026,exp,exp_druhove,27,374,Správa státních hmotných rezerv,518,50000
2026,exp,exp_druhove,27,374,Správa státních hmotných rezerv,519,1096000
2026,exp,exp_druhove,27,374,Správa státních hmotných rezerv,534,2239016
2026,exp,exp_druhove,27,374,Správa státních hmotných rezerv,536,557000
2026,exp,exp_druhove,27,375,Státní úřad pro jadernou bezpečnost,517,22729859
2026,exp,exp_druhove,27,375,Státní úřad pro jadernou bezpečnost,519,2365000
2026,exp,exp_druhove,27,375,Státní úřad pro jadernou bezpečnost,533,157044236
2026,exp,exp_druhove,27,375,Státní úřad pro jadernou bezpečnost,534,1980174
2026,exp,exp_druhove,27,375,Státní úřad pro jadernou bezpečnost,536,129500
2026,exp,exp_druhove,27,376,Generální inspekce bezpečnostních sborů,517,8327505
2026,exp,exp_druhove,27,376,Generální inspekce bezpečnostních sborů,519,6340000
2026,exp,exp_druhove,27,376,Generální inspekce bezpečnostních sborů,534,3067474
2026,exp,exp_druhove,27,376,Generální inspekce bezpečnostních sborů,536,5000
2026,exp,exp_druhove,27,377,Technologická agentura České republiky,517,5750932
2026,exp,exp_druhove,27,377,Technologická agentura České republiky,519,1500000
2026,exp,exp_druhove,27,377,Technologická agentura České republiky,521,3300340711
2026,exp,exp_druhove,27,377,Technologická agentura České republiky,533,2724509319
2026,exp,exp_druhove,27,377,Technologická agentura České republiky,534,1027727
2026,exp,exp_druhove,27,378,Národní úřad pro kybernetickou a informační bezpečnost,517,29020752
2026,exp,exp_druhove,27,378,Národní úřad pro kybernetickou a informační bezpečnost,519,17975000
2026,exp,exp_druhove,27,378,Národní úřad pro kybernetickou a informační bezpečnost,522,20700000
2026,exp,exp_druhove,27,378,Národní úřad pro kybernetickou a informační bezpečnost,534,2838921
2026,exp,exp_druhove,27,378,Národní úřad pro kybernetickou a informační bezpečnost,536,45000
2026,exp,exp_druhove,27,381,Nejvyšší kontrolní úřad,517,11046400
2026,exp,exp_druhove,27,381,Nejvyšší kontrolní úřad,519,6902800
2026,exp,exp_druhove,27,381,Nejvyšší kontrolní úřad,534,3631205
2026,exp,exp_druhove,27,381,Nejvyšší kontrolní úřad,536,102000
2026,exp,exp_druhove,27,396,Státní dluh,536,5000000
2026,exp,exp_druhove,27,398,Všeobecná pokladní správa,519,114097000
2026,exp,exp_druhove,27,398,Všeobecná pokladní správa,522,588900000
2026,exp,exp_druhove,27,398,Všeobecná pokladní správa,531,157700000000
2026,exp,exp_druhove,27,398,Všeobecná pokladní správa,532,14547801100
2026,exp,exp_druhove,27,398,Všeobecná pokladní správa,536,5000000
2026,exp,exp_druhove,28,301,Kancelář prezidenta republiky,549,4900000
2026,exp,exp_druhove,28,302,Poslanecká sněmovna Parlamentu,549,120000
2026,exp,exp_druhove,28,302,Poslanecká sněmovna Parlamentu,551,30000
2026,exp,exp_druhove,28,302,Poslanecká sněmovna Parlamentu,553,2400000
2026,exp,exp_druhove,28,302,Poslanecká sněmovna Parlamentu,554,240000
2026,exp,exp_druhove,28,303,Senát Parlamentu,551,1400000
2026,exp,exp_druhove,28,304,Úřad vlády České republiky,549,1650000
2026,exp,exp_druhove,28,304,Úřad vlády České republiky,551,4699000
2026,exp,exp_druhove,28,304,Úřad vlády České republiky,554,12000
2026,exp,exp_druhove,28,306,Ministerstvo zahraničních věcí,549,10000
2026,exp,exp_druhove,28,306,Ministerstvo zahraničních věcí,551,143205000
2026,exp,exp_druhove,28,306,Ministerstvo zahraničních věcí,553,65000000
2026,exp,exp_druhove,28,306,Ministerstvo zahraničních věcí,554,1504290020
2026,exp,exp_druhove,28,307,Ministerstvo obrany,541,9579823000
2026,exp,exp_druhove,28,307,Ministerstvo obrany,549,5669304716
2026,exp,exp_druhove,28,307,Ministerstvo obrany,551,2956514506
2026,exp,exp_druhove,28,307,Ministerstvo obrany,553,22337400
2026,exp,exp_druhove,28,309,Kancelář veřejného ochránce práv a ochránce práv dětí,554,265000
2026,exp,exp_druhove,28,312,Ministerstvo financí,541,99516745
2026,exp,exp_druhove,28,312,Ministerstvo financí,549,32218400
2026,exp,exp_druhove,28,312,Ministerstvo financí,551,3404000
2026,exp,exp_druhove,28,312,Ministerstvo financí,554,1700000
2026,exp,exp_druhove,28,313,Ministerstvo práce a sociálních věcí,541,901765579530
2026,exp,exp_druhove,28,313,Ministerstvo práce a sociálních věcí,542,284652750
2026,exp,exp_druhove,28,313,Ministerstvo práce a sociálních věcí,549,227499650
2026,exp,exp_druhove,28,313,Ministerstvo práce a sociálních věcí,551,420000
2026,exp,exp_druhove,28,313,Ministerstvo práce a sociálních věcí,554,930000
2026,exp,exp_druhove,28,314,Ministerstvo vnitra,541,23218996965
2026,exp,exp_druhove,28,314,Ministerstvo vnitra,549,535910573
2026,exp,exp_druhove,28,314,Ministerstvo vnitra,551,11913900
2026,exp,exp_druhove,28,314,Ministerstvo vnitra,553,150000000
2026,exp,exp_druhove,28,314,Ministerstvo vnitra,554,1012000
2026,exp,exp_druhove,28,315,Ministerstvo životního prostředí,549,39100000
2026,exp,exp_druhove,28,315,Ministerstvo životního prostředí,551,273000000
2026,exp,exp_druhove,28,317,Ministerstvo pro místní rozvoj,553,6500000
2026,exp,exp_druhove,28,321,Grantová agentura České republiky,549,500000
2026,exp,exp_druhove,28,322,Ministerstvo průmyslu a obchodu,551,30000000
2026,exp,exp_druhove,28,327,Ministerstvo dopravy,549,4556250
2026,exp,exp_druhove,28,327,Ministerstvo dopravy,551,2005000000
2026,exp,exp_druhove,28,327,Ministerstvo dopravy,554,17779000
2026,exp,exp_druhove,28,328,Český telekomunikační úřad,549,2000000
2026,exp,exp_druhove,28,328,Český telekomunikační úřad,551,3120000
2026,exp,exp_druhove,28,329,Ministerstvo zemědělství,549,37680000
2026,exp,exp_druhove,28,329,Ministerstvo zemědělství,554,9100000
2026,exp,exp_druhove,28,333,"Ministerstvo školství, mládeže a tělovýchovy",549,11193000
2026,exp,exp_druhove,28,333,"Ministerstvo školství, mládeže a tělovýchovy",553,47726292
2026,exp,exp_druhove,28,333,"Ministerstvo školství, mládeže a tělovýchovy",554,2058473653
2026,exp,exp_druhove,28,334,Ministerstvo kultury,549,131450000
2026,exp,exp_druhove,28,334,Ministerstvo kultury,551,800000
2026,exp,exp_druhove,28,334,Ministerstvo kultury,553,10410000
2026,exp,exp_druhove,28,334,Ministerstvo kultury,554,23320000
2026,exp,exp_druhove,28,335,Ministerstvo zdravotnictví,542,2600000
2026,exp,exp_druhove,28,335,Ministerstvo zdravotnictví,549,500000
2026,exp,exp_druhove,28,335,Ministerstvo zdravotnictví,554,2000000
2026,exp,exp_druhove,28,336,Ministerstvo spravedlnosti,541,205000000
2026,exp,exp_druhove,28,336,Ministerstvo spravedlnosti,549,221084200
2026,exp,exp_druhove,28,336,Ministerstvo spravedlnosti,551,912000
2026,exp,exp_druhove,28,336,Ministerstvo spravedlnosti,553,230000
2026,exp,exp_druhove,28,336,Ministerstvo spravedlnosti,554,3112000
2026,exp,exp_druhove,28,343,Úřad pro ochranu osobních údajů,549,2700000
2026,exp,exp_druhove,28,343,Úřad pro ochranu osobních údajů,553,150000
2026,exp,exp_druhove,28,344,Úřad průmyslového vlastnictví,549,1200000
2026,exp,exp_druhove,28,344,Úřad průmyslového vlastnictví,551,3700000
2026,exp,exp_druhove,28,345,Český statistický úřad,554,38000
2026,exp,exp_druhove,28,346,Český úřad zeměměřický a katastrální,549,14796500
2026,exp,exp_druhove,28,346,Český úřad zeměměřický a katastrální,554,360000
2026,exp,exp_druhove,28,348,Český báňský úřad,549,3590000
2026,exp,exp_druhove,28,349,Energetický regulační úřad,553,1410000
2026,exp,exp_druhove,28,355,Ústav pro studium totalitních režimů,549,1400000
2026,exp,exp_druhove,28,355,Ústav pro studium totalitních režimů,554,1250000
2026,exp,exp_druhove,28,358,Ústavní soud,549,2587200
2026,exp,exp_druhove,28,358,Ústavní soud,551,60000
2026,exp,exp_druhove,28,361,Akademie věd České republiky,549,3000000
2026,exp,exp_druhove,28,361,Akademie věd České republiky,554,600000
2026,exp,exp_druhove,28,362,Národní sportovní agentura,554,3400000
2026,exp,exp_druhove,28,372,Rada pro rozhlasové a televizní vysílání,554,120000
2026,exp,exp_druhove,28,374,Správa státních hmotných rezerv,549,6700000
2026,exp,exp_druhove,28,375,Státní úřad pro jadernou bezpečnost,549,3940000
2026,exp,exp_druhove,28,375,Státní úřad pro jadernou bezpečnost,551,2310507
2026,exp,exp_druhove,28,375,Státní úřad pro jadernou bezpečnost,554,800000
